site_id,site_name,site_phase,context,lab_id,material,taxon,c14_age,c14_error,d13C,source,additional_references,outlier,hygiene_c1,hygiene_c2,hygience_c3,hygiene_c4,hygiene_c5,hygiene_a1,hygiene_a2,hygiene_a3,hygiene_a4,hygiene_sum,remarks
211,Seh Gabi B,,,SI-4913,unknown,,5430,50,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
211,Seh Gabi B,,,SI-4914,unknown,,5160,85,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
211,Seh Gabi B,,,SI-4915,unknown,,5630,80,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
212,Seh Gabi C,,,SI-2668,unknown,,6220,80,,Bohner2004-ba,"Levine et al. 1977, Hole 1987",FALSE,,,,,,,,,,,
212,Seh Gabi C,,,SI-2669,unknown,,6195,105,,Bohner2004-ba,"Levine et al. 1977, Hole 1987",FALSE,,,,,,,,,,,
212,Seh Gabi C,,,SI-2670,unknown,,6055,80,,Bohner2004-ba,"Levine et al. 1977, Hole 1987",FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"level 8 / 10; Sector C, building debris in C13",MTC-04347,charcoal,,8065,45,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Level 5; Sector E, burnt soil in E10",MTC-04349,charcoal,,7540,45,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 8,PLD-5188,charcoal,,7975,30,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 9,PLD-5189,charcoal,,7915,30,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 10,PLD-5191,charcoal,,7895,30,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Building debris in Sector E4; Level 4; Sector E, Building debris in E4",TKa-12329,charcoal,,7890,200,,NERD,CalPal; Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Building debris in Sector C7; level 3 / 5; Sector C, building debris in C7",TKa-12330,charcoal,,7900,160,,NERD,CalPal; Nishiaki 2007; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"level 3 / 5; Sector C, reddish brown loam in C5",TKa-12331,charcoal,,7780,110,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,Level 10; Room-fill in Sector A,TKa-12332,charcoal,,7880,110,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,Level 9; Room-fill in Sector A,TKa-12333,charcoal,,7800,100,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Oven in Sector C3; level 3 / 5; Sector C, oven in C3",TKa-12465,charcoal,,7820,100,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,,Tka-12465,charcoal,,7820,100,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"level 4 / 6; Sector C, reddish brown loam in C10",TKa-12466,charcoal,,7830,90,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 9; Room-fill in Sector A,TKa-12714,charcoal,,7750,80,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 10; Room-fill in Sector A,TKa-12715,charcoal,,7820,80,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"level 3 / 7; Sector C, reddish brown loam in C1",TKa-12717,charcoal,,7900,120,,NERD,Nishiaki and Le Mière 2005; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"level 8, fill of a pit; level 8",TKa-13616,charcoal,,8030,50,,NERD,Nishiaki 2007; Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 11,TKa-13617,charcoal,,7950,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,,TKa-13618,charcoal,,8050,50,,NERD,Nishiaki 2007,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 12,TKa-13619,charcoal,,7990,45,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 9,TKa-13620,charcoal,,7940,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 9,TKa-13621,charcoal,,7830,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 9,TKa-13622,charcoal,,7870,45,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,level 12,TKa-14168,charcoal,,7940,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Level 14, fill below a house floor; level 14",TKa-14169,charcoal,,8100,60,,NERD,Nishiaki 2007,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Level 13, fill of an oven; level 13",TKa-14170,charcoal,,8010,60,,NERD,Nishiaki 2007,FALSE,,,,,,,,,,,
498,Seker al-Aheimar,,"Level 14, fill of a oven; level 14",TKa-14171,charcoal,,8080,50,,NERD,Nishiaki 2007,FALSE,,,,,,,,,,,
235,Shanidar,,,W179,charcoal,,12400,400,,Benz_undated-xm,Kozlowski 1994,FALSE,,,,,,,,,,,
235,Shanidar,,,W667,charcoal,,10600,300,,Benz_undated-xm,Kozlowski 1994,FALSE,,,,,,,,,,,
56,Sheikh-e Abad,,"Trench 2, C617, ash layer, S65",Beta-258646,plant remains,Vicia ervilia,8840,60,-23.2,Matthews et al. 2013b,,FALSE,,,,,,,,,,,
56,Sheikh-e Abad,,"Trench 1, C512, ash layer, S75",Beta-258647,plant remains,Astragalus,10130,60,,Matthews et al. 2013b,,FALSE,,,,,,,,,,,
56,Sheikh-e Abad,,"Trench 3, C800, Building 2, 'shrine' floor, S800a",Beta-258648,bone collagen,Ovis/Capra,8600,40,-18.9,Matthews et al. 2013b,,FALSE,,,,,,,,,,,
56,Sheikh-e Abad,,"Trench 1, C515, ash layer, S2",Beta-267508,charcoal,,9970,50,-23.8,Matthews et al. 2013b,,FALSE,,,,,,,,,,,
56,Sheikh-e Abad,,"Trench 1, C511, ash layer, S68",Beta-267509,plant remains,Poaceae,9730,60,-22.7,Matthews et al. 2013b,,FALSE,,,,,,,,,,,
213,Shimshara,,,Beta-342484,nutshell,Pistacia,8230,40,,NERD,Matthews et al. 2016,FALSE,,,,,,,,,,,
213,Shimshara,,,K-951,ceramic,,7940,150,,Bohner2004-ba,"Tauber 1968, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
213,Shimshara,,,K-960,unknown,,7300,150,,Bohner2004-ba,"Tauber 1968, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
213,Shimshara,,,K-972,ceramic,,7820,150,,Bohner2004-ba,"Tauber 1968, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
213,Shimshara,,,K-981,ceramic,,10030,160,,Bohner2004-ba,"Tauber 1968, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
214,Siabid,,,P-442,charcoal,,5815,83,,Bohner2004-ba,"Stuckenrath 1963, Hole 1987",FALSE,,,,,,,,,,,
214,Siabid,,,QU-1035,unknown,,5870,120,,Bohner2004-ba,"Henrickson 1983, Hole 1987, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
391,Sinn,,level XIII,GrN-9831,,,8170,100,,Bohner2004-ba,Roodenberg 1979,FALSE,,,,,,,,,,,
391,Sinn,,level XIV,GrN-9832,,,8280,40,,Bohner2004-ba,Roodenberg 1979,FALSE,,,,,,,,,,,
391,Sinn,,level XIV,GrN-9833,,,8650,50,,Bohner2004-ba,Roodenberg 1979,FALSE,,,,,,,,,,,
714,Sotto,,,IGAN-769,,,7470,60,,Bohner2004-ba,Bader 1989,FALSE,,,,,,,,,,,
714,Sotto,,,IGAN-774,,,7150,50,,Bohner2004-ba,Bader 1989,FALSE,,,,,,,,,,,
714,Sotto,,,IGAN-780,,,7010,150,,Bohner2004-ba,Bader 1989,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360630,,,3230,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360631,,,5920,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360632,,,5700,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360634,,,4670,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360635,,,5040,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360636,,,5470,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360637,,,5840,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360638,,,5890,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360639,,,5020,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360640,,,4910,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360643,,,5320,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360644,,,5310,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360646,,,5260,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360647,,,5850,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360650,,,5920,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
500,Surezha,,,Beta-360651,,,5860,30,,NERD,Stein and Alizadeh 2014,FALSE,,,,,,,,,,,
215,Susa,,house,Gif-180,ash,,3175,250,,NERD,Delibrias et al. 1970,FALSE,,,,,,,,,,,
215,Susa,,,Gif-182,ash,,3920,250,,NERD,Delibrias et al. 1970,FALSE,,,,,,,,,,,
215,Susa,,,GrN-6052,unknown,,5531,40,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
215,Susa,,,GrN-6054,unknown,,5433,75,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
215,Susa,,"A1, depth = 35 cm; Acropolis, nearby firestone and wall of unbaked bricks",IRPA-25,charcoal,Salix/Populus,5093,105,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
215,Susa,,,IRPA-26,charcoal,Salix/ Populus,3136,150,,NERD,Schreurs 1968,FALSE,,,,,,,,,,,
215,Susa,,,P-912,unknown,,5581,72,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
215,Susa,,,P-913,ash,,3703,124,,NERD,Stuckenrath et al. 1966,FALSE,,,,,,,,,,,
215,Susa,,,Spr-46,,,4219,142,,NERD,Steve et al. 1971,FALSE,,,,,,,,,,,
215,Susa,,,TUNC-58,unknown,,5665,121,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
215,Susa,,,TUNC-59,unknown,,4636,93,,Bohner2004-ba,"Stuckenrath and Mielke 1973, Renfrew 1978",FALSE,,,,,,,,,,,
215,Susa,,,,unknown,,5093,105,,Bohner2004-ba,Hole 1987,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 1; House F,GX-863,,,5779,160,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,zone A; Level 2; Area A,GX-864,,,6055,40,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,zone E; Level 2; Area E,GX-865,,,5883,150,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 1?; House D,GX-866,,,5709,160,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,zone B; Level 1; Area B,GX-867,,,6174,165,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,zone B; Level 1; Area B,GX-868,,,5460,110,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,zone G; Level 1; House G,GX-869,,,6204,130,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 0/Iblis 0,P-924,charcoal/seeds (charred),,5706,70,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 1/Early Iblis II,P-925,charcoal/seeds (charred),,5865,72,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 2/Late Iblis II,P-926,charcoal,,5857,73,,NERD,Caldwell 1967; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 3,P-927,charcoal,,5574,58,,NERD,Stuckenrath et al. 1966,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 4,P-928,charcoal,,5432,57,,NERD,Stuckenrath et al. 1966,FALSE,,,,,,,,,,,
693,Tal-i Iblis,,Level 5,P-929,charcoal,,4678,55,,NERD,Stuckenrath et al. 1966,FALSE,,,,,,,,,,,
216,Tall-e Bakun A,Level 3,"Sq. BB 27, trash heap near oven",Beta-207562,plant remains,,5560,40,,Alizadeh 2006,Alizadeh 2006,FALSE,,,,,,,,,,,
216,Tall-e Bakun A,Level 4,"Sq. BB 27, trash deposit",Beta-210983,plant remains,,5570,40,,Alizadeh 2006,Alizadeh 2006,FALSE,,,,,,,,,,,
217,Tall-e Bakun B,Bakun B2,"Stratigraphic trench, 1.90 m above virgin soil, occupational debris",Beta-210985,plant remains,,6460,40,,Alizadeh 2006,Alizadeh 2006,FALSE,,,,,,,,,,,
218,Tall-i Jari A,Bakun B1,"20 cm above virgin soil, occupational debris",AA-63492,bone,,6280,69,,Alizadeh 2006,Alizadeh 2006,FALSE,,,,,,,,,,,
218,Tall-i Jari A,Bakun B1,"Feature 13, Oven",Beta-207564,plant remains,,6170,40,,Alizadeh 2006,Alizadeh 2006,FALSE,,,,,,,,,,,
218,Tall-i Jari A,Bakun B1,"Feature 9, Oven",Beta-210982,plant remains,,6010,40,,Alizadeh 2006,Alizadeh 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,Level 8,"WT, Layer 6, R5a",AA-56410,bone,,7173,71,-17.2,Nishiaki2010-ka,Mashkour et al. 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,Level 4,"AIII, Layer 5, R7-fill",AA-56411,bone,,7259,74,-13.7,Nishiaki2010-ka,Mashkour et al. 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,Level 1,"C, Layer 2",AA-56412,bone,,6939,72,-17.6,Nishiaki2010-ka,Mashkour et al. 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,Level 1,"AIII, Layer 1–2",AA-56413,bone,,6867,50,-19.4,Nishiaki2010-ka,Mashkour et al. 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,Level 4,"WT, Layer 2, R1-fill",AA-56415,bone,,7127,69,-15.5,Nishiaki2010-ka,Mashkour et al. 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,,"50 cm above virgin soil, occupational debris",AA-65264,bone,,7297,45,,Nishiaki2010-ka,Alizadeh 2006,FALSE,,,,,,,,,,,
219,Tall-i Jari B,,"-1.65 m below surface, oven?",Beta-207565,bone,,7140,40,,Nishiaki2010-ka,Alizadeh 2006,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 3,MS-K11-3a,AA-56409,bone collagen,,7347,71,-18,Nishiaki2010-ka,Mashkour et al. 2006,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 22,Above virgin soil,AA-63493,plant remains,,7707,76,,Nishiaki2010-ka,Alizadeh 2006,FALSE,,,,,,,,,,,Discrepency between Alizadeh's levels and Nishiaki's levels?
220,Tall-i Mushki,Level 17,Burnt surface,Beta-207563,plant remains,,7220,40,,Nishiaki2010-ka,Alizadeh 2006,FALSE,,,,,,,,,,,Discrepency between Alizadeh's levels and Nishiaki's levels?
220,Tall-i Mushki,Level 12,Occupational debris,Beta-210984,plant remains,,7250,40,,Nishiaki2010-ka,Alizadeh 2006,FALSE,,,,,,,,,,,Discrepency between Alizadeh's levels and Nishiaki's levels?
220,Tall-i Mushki,Level 2,,TK-34,charcoal,,8640,120,,Nishiaki2010-ka,Fukai et al. 1973,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 2,,TK-35a,bone mineral,,3610,110,,Nishiaki2010-ka,Fukai et al. 1973,FALSE,0,,,1,,,,,,,"TK-35a and TK-35b ""based on the same animal bone, using inorganic and organic materials respectively"" (Nishiaki 2010: 3)"
220,Tall-i Mushki,Level 2,,TK-35b,bone collagen,,6800,600,,Nishiaki2010-ka,Fukai et al. 1973,FALSE,,,,,,,,,,,"TK-35a and TK-35b ""based on the same animal bone, using inorganic and organic materials respectively"" (Nishiaki 2010: 3)"
220,Tall-i Mushki,Level 3,MS-L12-3a,TK-571,charcoal,,7270,80,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,"Date obtained 1984, but not published until 2017"
220,Tall-i Mushki,Level 3,MS-K11-3,TKa-13814,charcoal,,7410,35,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 3,MS-K11-3,TKa-13815,charcoal,,7455,35,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 3,MS-K12-3a,TKa-13816,charcoal,,7420,40,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 2,MS-L11-2a1,TKa-13817,charcoal,,7425,35,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 4,MS-L11-4,TKa-13818,charcoal,,7370,30,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 2,MS-L12-2a1/2/3,TKa-13819,charcoal,,7370,35,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 2,MS-L12-2b1,TKa-13820,charcoal,,7330,35,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
220,Tall-i Mushki,Level 1,MS-L12-1b (Room 8),TKa-13821,charcoal,,7270,150,,Nishiaki2010-ka,,FALSE,,,,,,,,,,,
53,Tapeh Abdul Hosein,12032,,GX-6353,charcoal,,8100,255,,Darabi2015-jm,Pullar 1981; Pullar 1990,FALSE,,,,,,,,,,,
53,Tapeh Abdul Hosein,12053,,GX-6355,charcoal,,8665,195,,Darabi2015-jm,Pullar 1981; Pullar 1990,FALSE,,,,,,,,,,,
53,Tapeh Abdul Hosein,11045,,GX-6356,charcoal,,8945,275,,Darabi2015-jm,Pullar 1981; Pullar 1990,FALSE,,,,,,,,,,,
53,Tapeh Abdul Hosein,11021,,GX-6357,charcoal,,8935,245,,Darabi2015-jm,Pullar 1981; Pullar 1990,FALSE,,,,,,,,,,,
53,Tapeh Abdul Hosein,11051,,GX-6358,charcoal,,7485,280,,Darabi2015-jm,Pullar 1981; Pullar 1990,FALSE,,,,,,,,,,,
53,Tapeh Abdul Hosein,11061,,GX-6359,charcoal,,8655,240,,Darabi2015-jm,Pullar 1981; Pullar 1990,FALSE,,,,,,,,,,,
52,Tapeh Sarab,1A,,B-159547,bone collagen,,7470,70,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
52,Tapeh Sarab,3,,B-159548,bone collagen,,7950,60,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
52,Tapeh Sarab,5,,B-159549,bone collagen,,7800,60,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
52,Tapeh Sarab,4,,B-159550,bone collagen,,8070,60,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
52,Tapeh Sarab,SI-4,,P-465,charcoal,,7610,100,,Darabi2015-jm,Voigt & Dyson 1992,FALSE,,,,,,,,,,,
52,Tapeh Sarab,SI-5,,P-466,charcoal,,7960,100,,Darabi2015-jm,Voigt & Dyson 1992,FALSE,,,,,,,,,,,
52,Tapeh Sarab,SI-1,,P-467,charcoal,,7640,90,,Darabi2015-jm,Voigt & Dyson 1992,FALSE,,,,,,,,,,,
52,Tapeh Sarab,,,UCLA-1714A,,,7850,,,Darabi2015-jm,Mellaart 1975,FALSE,,,,,,,,,,,
696,Tell Aqab,,Late Halaf,AA-30498,grain (charred),Cerealia,6575,55,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
696,Tell Aqab,,Level 4.19 (earliest Ubaid level),AA-30506,grain (charred),Cerealia,6215,55,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
699,Tell Brak,,,Beta-110930,seeds (charred),,4040,50,,NERD,Courty 2001,FALSE,,,,,,,,,,,
699,Tell Brak,,,Beta-125320,seeds (charred),,4170,40,,NERD,Courty 2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"clay oven, phase L",BM-1758R,charcoal,,3720,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"clay oven, phase L",BM-1759R,charcoal,,3770,110,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"burnt house room 43, level 6",BM-1760R,charcoal,,4240,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,floor and pit associated with Ninevite 5 pottery,BM-1761R,charcoal,,4210,120,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"burnt house room 41, ER level 5",BM-1763R,grain (charred),,3730,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"burnt house room 41, ER level 5",BM-1764R,grain (charred),,3710,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"burnt house room 43, ER level 5",BM-1765R,grain (charred),,3680,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"ash layer GLB, level 2a",BM-1970R,charcoal,,3820,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"destruction level, CHE level 6, room 61",BM-1971R,charcoal,,3860,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,Room 61,BM-1972R,grain (charred),,3710,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"CH level 6, room 61",BM-1973R,charcoal,,3870,100,,NERD,Ambers  2001,FALSE,,,,,,,,,,,
699,Tell Brak,,destruction level,BM-2511,humic acid,,3960,90,,NERD,Bowman and Ambers 1989,FALSE,,,,,,,,,,,
699,Tell Brak,,destruction level,BM-2531,grain,,3840,50,,NERD,Bowman and Ambers 1989,FALSE,,,,,,,,,,,
699,Tell Brak,,floor of large public building,BM-2554,charcoal,,3990,50,,NERD,Bowman and Ambers 1989,FALSE,,,,,,,,,,,
699,Tell Brak,,floor of “grey libn building”,BM-2555,charcoal,,3730,50,,NERD,Bowman and Ambers 1989,FALSE,,,,,,,,,,,
699,Tell Brak,,floor of “grey libn building”,BM-2556,charcoal,,3960,50,,NERD,Bowman and Ambers 1989,FALSE,,,,,,,,,,,
699,Tell Brak,,fill of antecella of a shrine,BM-2687,wood,,3700,80,,NERD,Ambers 2001; Ristvet 2011,FALSE,,,,,,,,,,,
699,Tell Brak,,fill of antecella of a shrine,BM-2688,wood,,3780,50,,NERD,Ambers 2001; Ristvet 2011,FALSE,,,,,,,,,,,
699,Tell Brak,,burnt house,BM-2717,seeds,,3680,50,,NERD,Ambers 2001; Ristvet 2011,FALSE,,,,,,,,,,,
699,Tell Brak,,,BM-2900,grain (charred),,4660,35,,NERD,Wright and Rupley 2001,FALSE,,,,,,,,,,,
699,Tell Brak,,,BM-2901,grain (charred),,4570,35,,NERD,Wright and Rupley 2001,FALSE,,,,,,,,,,,
699,Tell Brak,,"phase 16; area TW, room 1, floor",BM-2914,charcoal,Cupressus sempervirens,5670,60,-24.5,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
699,Tell Brak,,occupation level associated with hearth and 'numerical tablet',BM-2915,charcoal,Populus,5650,50,-26.2,NERD,Flohr et al. 2016 Q,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7303,,,5285,60,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7304,,,5235,60,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7348,,,4730,100,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7479,,,4040,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7480,,,3790,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7481,,,3870,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7482,,,3880,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7483,,,3915,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7484,,,3695,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7485,,,3860,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7486,,,3825,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7487,,,3780,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7488,,,3850,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7489,,,3830,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7490,,,4155,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7491,,,4395,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7492,,,4090,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7517,,,3460,55,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7536,,,5250,50,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7537,,,5170,50,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7538,,,5015,55,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7539,,,4750,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7540,,,4900,50,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7541,,,3875,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
